source	target	distance_nm
SCPG	OHCO	412.35
SCPG	OHOU	308.55
SCPG	OHTC	274.88
SCPG	OHUC	274.88
SCPG	OHUH	401.00
SCPG	OKBC	743.15
SCPG	OKCM	743.15
SCPG	OKMD	743.15
SCPG	OKSJ	669.26
SCPG	ORGS	1934.12
SCPG	ORSV	1934.12
SCPG	ORUO	1934.12
SCPG	ORVA	1934.12
SCPG	PAAE	461.63
SCPG	PAAG	355.00
SCPG	PACH	355.00
SCPG	PACP	461.63
SCPG	PAGM	458.44
SCPG	PAHE	426.04
SCPG	PAHH	418.06
SCPG	PAHM	461.63
SCPG	PALV	477.13
SCPG	PAPH	450.76
SCPG	PAPT	355.00
SCPG	PASC	461.63
SCPG	PATJ	461.63
SCPG	PATU	461.63
SCPG	PAUP	461.63
SCPG	PAVA	355.00
SCPG	PRCC	1313.35
SCPG	PRSJ	1317.69
SCPG	RIRH	665.33
SCPG	SCCH	174.49
SCPG	SCLA	80.73
SCPG	SCMU	174.49
SCPG	SDMK	845.80
SCPG	SDSV	845.80
SCPG	TNBM	377.16
SCPG	TNEM	143.89
SCPG	TNLB	377.16
SCPG	TNMH	377.16
SCPG	TNST	228.13
SCPG	TNUK	100.04
SCPG	TNVU	228.13
SCPG	TXAS	755.79
SCPG	TXBC	880.51
SCPG	TXCF	755.79
SCPG	TXCM	729.15
SCPG	TXCT	823.64
SCPG	TXDC	879.10
SCPG	TXDL	823.64
SCPG	TXDM	823.64
SCPG	TXDR	962.31
SCPG	TXDS	823.64
SCPG	TXFW	755.79
SCPG	TXHD	729.15
SCPG	TXHH	725.73
SCPG	TXHI	725.73
SCPG	TXHS	880.51
SCPG	TXJS	713.11
SCPG	TXLM	968.14
SCPG	TXLP	1221.28
SCPG	TXMC	729.15
SCPG	TXMH	725.73
SCPG	TXPL	755.79
SCPG	TXPM	729.15
SCPG	TXSP	729.15
SCPG	TXSW	787.59
SCPG	TXTC	725.73
SCPG	TXTX	729.15
SCPG	TXUC	880.51
SCPG	TXVA	725.73
SCPG	UTLD	1436.99
SCPG	UTMC	1437.37
SCPG	UTPC	1437.37
SCPG	VACH	320.85
SCPG	VAFH	349.02
SCPG	VAHD	289.89
SCPG	VAMC	289.89
SCPG	VAMV	289.89
SCPG	VANG	320.85
SCPG	VAUV	269.12
SCPG	VTMC	716.87
SCPG	WACH	1934.79
SCPG	WASH	1740.29
SCPG	WASM	1934.79
SCPG	WAUW	1934.79
SCPG	WAVM	1934.79
SCPG	WICH	555.16
SCPG	WISE	555.16
SCPG	WISL	555.16
SCPG	WIUW	591.88
SCPG	WVCA	213.55
SCPG	WVWU	310.06
SDMK	ALCH	761.11
SDMK	ALUA	761.11
SDMK	ALVA	761.11
SDMK	ARBH	567.84
SDMK	ARCH	567.84
SDMK	ARUA	567.84
SDMK	AZCH	940.47
SDMK	AZGS	940.47
SDMK	AZMC	940.47
SDMK	AZSJ	940.47
SDMK	AZUA	956.57
SDMK	CACH	1159.93
SDMK	CACL	1153.15
SDMK	CACS	1153.15
SDMK	CAGH	1159.52
SDMK	CAHP	1139.43
SDMK	CAIM	1146.93
SDMK	CALA	1164.81
SDMK	CALL	1113.81
SDMK	CAMB	1216.03
SDMK	CAPC	1213.39
SDMK	CAPM	1216.03
SDMK	CASD	1159.52
SDMK	CASF	1216.03
SDMK	CASG	1156.57
SDMK	CASH	1159.93
SDMK	CASJ	1146.93
SDMK	CASM	1156.57
SDMK	CASU	1214.30
SDMK	CAUC	1153.15
SDMK	CAUH	1153.15
SDMK	COCH	429.58
SDMK	COPM	435.48
SDMK	COSL	435.48
SDMK	COUC	429.58
SDMK	CTHH	1064.30
SDMK	CTYN	1061.00
SDMK	DCCH	930.65
SDMK	DCGU	930.65
SDMK	DCGW	930.65
SDMK	DCWH	930.65
SDMK	DCWR	926.01
SDMK	DEAI	975.60
SDMK	DECC	968.06
SDMK	FLAC	1168.21
SDMK	FLCC	1317.32
SDMK	FLFH	1166.49
SDMK	FLHM	1145.07
SDMK	FLJD	1329.20
SDMK	FLJM	1339.82
SDMK	FLLM	1156.84
SDMK	FLMR	1329.20
SDMK	FLSH	910.22
SDMK	FLSL	1071.49
SDMK	FLTG	1164.22
SDMK	FLUF	1083.33
SDMK	GAEH	824.35
SDMK	GAEM	824.35
SDMK	GAMC	918.61
SDMK	GAPH	824.35
SDMK	HIQM	3294.16
SDMK	IAIM	181.02
SDMK	IAIV	256.40
SDMK	IAVA	256.40
SDMK	ILCH	411.59
SDMK	ILCM	414.27
SDMK	ILLU	404.83
SDMK	ILMM	389.61
SDMK	ILNM	414.27
SDMK	ILPL	414.27
SDMK	ILSF	361.44
SDMK	ILUC	414.27
SDMK	ILUI	414.27
SDMK	ILVA	405.47
SDMK	INIM	525.76
SDMK	INSV	525.76
SDMK	KSUK	282.90
SDMK	KYJH	590.54
SDMK	KYKC	590.54
SDMK	KYUK	646.45
SDMK	LACH	875.64
SDMK	LAOF	875.64
SDMK	LATU	872.47
SDMK	LAWK	677.97
SDMK	MABI	1127.10
SDMK	MABS	1064.06
SDMK	MABU	1127.10
SDMK	MACH	1127.10
SDMK	MALC	1119.35
SDMK	MAMG	1127.10
SDMK	MANM	1127.10
SDMK	MAPB	1127.10
SDMK	MAUM	1096.12
SDMK	MDJH	939.61
SDMK	MDUM	939.61
SDMK	MEMC	1147.30
SDMK	MIBH	599.72
SDMK	MICH	605.82
SDMK	MIDV	485.16
SDMK	MIHF	605.82
SDMK	MISH	485.16
SDMK	MISJ	605.82
SDMK	MISM	485.16
SDMK	MIUM	575.89
SDMK	MNAN	172.08
SDMK	MNCM	172.08
SDMK	MNHC	172.08
SDMK	MNMC	187.31
SDMK	MNUM	172.08
SDMK	MOBH	418.30
SDMK	MOCG	418.30
SDMK	MOCH	418.30
SDMK	MOCM	284.40
SDMK	MOLH	284.40
SDMK	MORH	284.40
SDMK	MOSL	418.30
SDMK	MOUM	340.14
SDMK	MSUM	743.33
SDMK	NCBG	880.59
SDMK	NCCM	889.10
SDMK	NCDU	937.60
SDMK	NCEC	1012.23
SDMK	NCMH	934.28
SDMK	NDMC	260.56
SDMK	NDSL	200.16
SDMK	NECH	141.99
SDMK	NEUN	141.99
SDMK	NHDH	1061.71
SDMK	NJBI	1016.23
SDMK	NJHK	1019.32
SDMK	NJLL	990.00
SDMK	NJRW	1008.56
SDMK	NJSB	1008.97
SDMK	NJUH	1016.23
SDMK	NMAQ	685.80
SDMK	NMPH	685.80
SDMK	NVUM	955.76
SDMK	NYAM	1006.57
SDMK	NYCC	1031.60
SDMK	NYCP	1023.88
SDMK	NYDS	1027.40
SDMK	NYEC	781.47
SDMK	NYFL	833.93
SDMK	NYMA	1027.09
SDMK	NYMS	1023.88
SDMK	NYNS	1035.80
SDMK	NYNY	1023.88
SDMK	NYSB	1057.87
SDMK	NYUC	1023.88
SDMK	NYUM	898.61
SDMK	NYVA	1027.09
SDMK	NYWC	1027.74
SDMK	OHCC	676.38
SDMK	OHCH	651.31
SDMK	OHCM	612.00
SDMK	OHCO	594.01
SDMK	OHOU	651.31
SDMK	OHTC	612.00
SDMK	OHUC	612.00
SDMK	OHUH	676.38
SDMK	OKBC	486.72
SDMK	OKCM	486.72
SDMK	OKMD	486.72
SDMK	OKSJ	445.58
SDMK	ORGS	1113.09
SDMK	ORSV	1113.09
SDMK	ORUO	1113.09
SDMK	ORVA	1113.09
SDMK	PAAE	987.95
SDMK	PAAG	769.29
SDMK	PACH	769.29
SDMK	PACP	987.95
SDMK	PAGM	905.98
SDMK	PAHE	916.82
SDMK	PAHH	906.99
SDMK	PAHM	987.95
SDMK	PALV	962.09
SDMK	PAPH	737.29
SDMK	PAPT	769.29
SDMK	PASC	987.95
SDMK	PATJ	987.95
SDMK	PATU	987.95
SDMK	PAUP	987.95
SDMK	PAVA	769.29
SDMK	PRCC	2158.84
SDMK	PRSJ	2163.20
SDMK	RIRH	1119.05
SDMK	SCCH	1020.18
SDMK	SCLA	911.29
SDMK	SCMU	1020.18
SDMK	SCPG	845.80
SDMK	SDSV	0.00
SDMK	TNBM	592.30
SDMK	TNEM	735.81
SDMK	TNLB	592.30
SDMK	TNMH	592.30
SDMK	TNST	637.94
SDMK	TNUK	745.76
SDMK	TNVU	637.94
SDMK	TXAS	649.46
SDMK	TXBC	853.14
SDMK	TXCF	649.46
SDMK	TXCM	647.46
SDMK	TXCT	799.51
SDMK	TXDC	949.33
SDMK	TXDL	799.51
SDMK	TXDM	799.51
SDMK	TXDR	1039.01
SDMK	TXDS	799.51
SDMK	TXFW	649.46
SDMK	TXHD	647.46
SDMK	TXHH	831.39
SDMK	TXHI	831.39
SDMK	TXHS	853.14
SDMK	TXJS	861.10
SDMK	TXLM	644.97
SDMK	TXLP	845.77
SDMK	TXMC	647.46
SDMK	TXMH	831.39
SDMK	TXPL	649.46
SDMK	TXPM	647.46
SDMK	TXSP	647.46
SDMK	TXSW	748.35
SDMK	TXTC	831.39
SDMK	TXTX	647.46
SDMK	TXUC	853.14
SDMK	TXVA	831.39
SDMK	UTLD	696.74
SDMK	UTMC	694.83
SDMK	UTPC	694.83
SDMK	VACH	1017.68
SDMK	VAFH	925.20
SDMK	VAHD	949.67
SDMK	VAMC	949.67
SDMK	VAMV	949.67
SDMK	VANG	1017.68
SDMK	VAUV	892.10
SDMK	VTMC	1014.64
SDMK	WACH	1098.98
SDMK	WASH	901.58
SDMK	WASM	1098.98
SDMK	WAUW	1098.98
SDMK	WAVM	1098.98
SDMK	WICH	386.92
SDMK	WISE	386.92
SDMK	WISL	386.92
SDMK	WIUW	322.43
SDMK	WVCA	751.72
SDMK	WVWU	788.40
SDSV	ALCH	761.11
SDSV	ALUA	761.11
SDSV	ALVA	761.11
SDSV	ARBH	567.84
SDSV	ARCH	567.84
SDSV	ARUA	567.84
SDSV	AZCH	940.47
SDSV	AZGS	940.47
SDSV	AZMC	940.47
SDSV	AZSJ	940.47
SDSV	AZUA	956.57
SDSV	CACH	1159.93
SDSV	CACL	1153.15
SDSV	CACS	1153.15
SDSV	CAGH	1159.52
SDSV	CAHP	1139.43
SDSV	CAIM	1146.93
SDSV	CALA	1164.81
SDSV	CALL	1113.81
SDSV	CAMB	1216.03
SDSV	CAPC	1213.39
SDSV	CAPM	1216.03
SDSV	CASD	1159.52
SDSV	CASF	1216.03
SDSV	CASG	1156.57
SDSV	CASH	1159.93
SDSV	CASJ	1146.93
SDSV	CASM	1156.57
SDSV	CASU	1214.30
SDSV	CAUC	1153.15
SDSV	CAUH	1153.15
SDSV	COCH	429.58
SDSV	COPM	435.48
SDSV	COSL	435.48
SDSV	COUC	429.58
SDSV	CTHH	1064.30
SDSV	CTYN	1061.00
SDSV	DCCH	930.65
SDSV	DCGU	930.65
SDSV	DCGW	930.65
SDSV	DCWH	930.65
SDSV	DCWR	926.01
SDSV	DEAI	975.60
SDSV	DECC	968.06
SDSV	FLAC	1168.21
SDSV	FLCC	1317.32
SDSV	FLFH	1166.49
SDSV	FLHM	1145.07
SDSV	FLJD	1329.20
SDSV	FLJM	1339.82
SDSV	FLLM	1156.84
SDSV	FLMR	1329.20
SDSV	FLSH	910.22
SDSV	FLSL	1071.49
SDSV	FLTG	1164.22
SDSV	FLUF	1083.33
SDSV	GAEH	824.35
SDSV	GAEM	824.35
SDSV	GAMC	918.61
SDSV	GAPH	824.35
SDSV	HIQM	3294.16
SDSV	IAIM	181.02
SDSV	IAIV	256.40
SDSV	IAVA	256.40
SDSV	ILCH	411.59
SDSV	ILCM	414.27
SDSV	ILLU	404.83
SDSV	ILMM	389.61
SDSV	ILNM	414.27
SDSV	ILPL	414.27
SDSV	ILSF	361.44
SDSV	ILUC	414.27
SDSV	ILUI	414.27
SDSV	ILVA	405.47
SDSV	INIM	525.76
SDSV	INSV	525.76
SDSV	KSUK	282.90
SDSV	KYJH	590.54
SDSV	KYKC	590.54
SDSV	KYUK	646.45
SDSV	LACH	875.64
SDSV	LAOF	875.64
SDSV	LATU	872.47
SDSV	LAWK	677.97
SDSV	MABI	1127.10
SDSV	MABS	1064.06
SDSV	MABU	1127.10
SDSV	MACH	1127.10
SDSV	MALC	1119.35
SDSV	MAMG	1127.10
SDSV	MANM	1127.10
SDSV	MAPB	1127.10
SDSV	MAUM	1096.12
SDSV	MDJH	939.61
SDSV	MDUM	939.61
SDSV	MEMC	1147.30
SDSV	MIBH	599.72
SDSV	MICH	605.82
SDSV	MIDV	485.16
SDSV	MIHF	605.82
SDSV	MISH	485.16
SDSV	MISJ	605.82
SDSV	MISM	485.16
SDSV	MIUM	575.89
SDSV	MNAN	172.08
SDSV	MNCM	172.08
SDSV	MNHC	172.08
SDSV	MNMC	187.31
SDSV	MNUM	172.08
SDSV	MOBH	418.30
SDSV	MOCG	418.30
SDSV	MOCH	418.30
SDSV	MOCM	284.40
SDSV	MOLH	284.40
SDSV	MORH	284.40
SDSV	MOSL	418.30
SDSV	MOUM	340.14
SDSV	MSUM	743.33
SDSV	NCBG	880.59
SDSV	NCCM	889.10
SDSV	NCDU	937.60
SDSV	NCEC	1012.23
SDSV	NCMH	934.28
SDSV	NDMC	260.56
SDSV	NDSL	200.16
SDSV	NECH	141.99
SDSV	NEUN	141.99
SDSV	NHDH	1061.71
SDSV	NJBI	1016.23
SDSV	NJHK	1019.32
SDSV	NJLL	990.00
SDSV	NJRW	1008.56
SDSV	NJSB	1008.97
SDSV	NJUH	1016.23
SDSV	NMAQ	685.80
SDSV	NMPH	685.80
SDSV	NVUM	955.76
SDSV	NYAM	1006.57
SDSV	NYCC	1031.60
SDSV	NYCP	1023.88
SDSV	NYDS	1027.40
SDSV	NYEC	781.47
SDSV	NYFL	833.93
SDSV	NYMA	1027.09
SDSV	NYMS	1023.88
SDSV	NYNS	1035.80
SDSV	NYNY	1023.88
SDSV	NYSB	1057.87
SDSV	NYUC	1023.88
SDSV	NYUM	898.61
SDSV	NYVA	1027.09
SDSV	NYWC	1027.74
SDSV	OHCC	676.38
SDSV	OHCH	651.31
SDSV	OHCM	612.00
SDSV	OHCO	594.01
SDSV	OHOU	651.31
SDSV	OHTC	612.00
SDSV	OHUC	612.00
SDSV	OHUH	676.38
SDSV	OKBC	486.72
SDSV	OKCM	486.72
SDSV	OKMD	486.72
SDSV	OKSJ	445.58
SDSV	ORGS	1113.09
SDSV	ORSV	1113.09
SDSV	ORUO	1113.09
SDSV	ORVA	1113.09
SDSV	PAAE	987.95
SDSV	PAAG	769.29
SDSV	PACH	769.29
SDSV	PACP	987.95
SDSV	PAGM	905.98
SDSV	PAHE	916.82
SDSV	PAHH	906.99
SDSV	PAHM	987.95
SDSV	PALV	962.09
SDSV	PAPH	737.29
SDSV	PAPT	769.29
SDSV	PASC	987.95
SDSV	PATJ	987.95
SDSV	PATU	987.95
SDSV	PAUP	987.95
SDSV	PAVA	769.29
SDSV	PRCC	2158.84
SDSV	PRSJ	2163.20
SDSV	RIRH	1119.05
SDSV	SCCH	1020.18
SDSV	SCLA	911.29
SDSV	SCMU	1020.18
SDSV	SCPG	845.80
SDSV	SDMK	0.00
SDSV	TNBM	592.30
SDSV	TNEM	735.81
SDSV	TNLB	592.30
SDSV	TNMH	592.30
SDSV	TNST	637.94
SDSV	TNUK	745.76
SDSV	TNVU	637.94
SDSV	TXAS	649.46
SDSV	TXBC	853.14
SDSV	TXCF	649.46
SDSV	TXCM	647.46
SDSV	TXCT	799.51
SDSV	TXDC	949.33
SDSV	TXDL	799.51
SDSV	TXDM	799.51
SDSV	TXDR	1039.01
SDSV	TXDS	799.51
SDSV	TXFW	649.46
SDSV	TXHD	647.46
SDSV	TXHH	831.39
SDSV	TXHI	831.39
SDSV	TXHS	853.14
SDSV	TXJS	861.10
SDSV	TXLM	644.97
SDSV	TXLP	845.77
SDSV	TXMC	647.46
SDSV	TXMH	831.39
SDSV	TXPL	649.46
SDSV	TXPM	647.46
SDSV	TXSP	647.46
SDSV	TXSW	748.35
SDSV	TXTC	831.39
SDSV	TXTX	647.46
SDSV	TXUC	853.14
SDSV	TXVA	831.39
SDSV	UTLD	696.74
SDSV	UTMC	694.83
SDSV	UTPC	694.83
SDSV	VACH	1017.68
SDSV	VAFH	925.20
SDSV	VAHD	949.67
SDSV	VAMC	949.67
SDSV	VAMV	949.67
SDSV	VANG	1017.68
SDSV	VAUV	892.10
SDSV	VTMC	1014.64
SDSV	WACH	1098.98
SDSV	WASH	901.58
SDSV	WASM	1098.98
SDSV	WAUW	1098.98
SDSV	WAVM	1098.98
SDSV	WICH	386.92
SDSV	WISE	386.92
SDSV	WISL	386.92
SDSV	WIUW	322.43
SDSV	WVCA	751.72
SDSV	WVWU	788.40
TNBM	ALCH	188.55
TNBM	ALUA	188.55
TNBM	ALVA	188.55
TNBM	ARBH	112.84
TNBM	ARCH	112.84
TNBM	ARUA	112.84
TNBM	AZCH	1096.09
TNBM	AZGS	1096.09
TNBM	AZMC	1096.09
TNBM	AZSJ	1096.09
TNBM	AZUA	1059.12
TNBM	CACH	1355.75
TNBM	CACL	1391.73
TNBM	CACS	1391.73
TNBM	CAGH	1359.49
TNBM	CAHP	1377.79
TNBM	CAIM	1375.58
TNBM	CALA	1399.04
TNBM	CALL	1343.68
TNBM	CAMB	1564.89
TNBM	CAPC	1554.14
TNBM	CAPM	1564.89
TNBM	CASD	1359.49
TNBM	CASF	1564.89
TNBM	CASG	1518.63
TNBM	CASH	1355.75
TNBM	CASJ	1375.58
TNBM	CASM	1518.63
TNBM	CASU	1554.72
TNBM	CAUC	1391.73
TNBM	CAUH	1391.73
TNBM	COCH	756.30
TNBM	COPM	763.09
TNBM	COSL	763.09
TNBM	COUC	756.30
TNBM	CTHH	906.61
TNBM	CTYN	887.44
TNBM	DCCH	663.29
TNBM	DCGU	663.29
TNBM	DCGW	663.29
TNBM	DCWH	663.29
TNBM	DCWR	662.20
TNBM	DEAI	744.28
TNBM	DECC	734.11
TNBM	FLAC	583.68
TNBM	FLCC	737.36
TNBM	FLFH	594.23
TNBM	FLHM	581.16
TNBM	FLJD	750.19
TNBM	FLJM	759.53
TNBM	FLLM	572.10
TNBM	FLMR	750.19
TNBM	FLSH	318.04
TNBM	FLSL	513.42
TNBM	FLTG	581.40
TNBM	FLUF	512.36
TNBM	GAEH	292.88
TNBM	GAEM	292.88
TNBM	GAMC	413.34
TNBM	GAPH	292.88
TNBM	HIQM	3618.68
TNBM	IAIM	422.09
TNBM	IAIV	397.75
TNBM	IAVA	397.75
TNBM	ILCH	409.07
TNBM	ILCM	420.26
TNBM	ILLU	417.78
TNBM	ILMM	280.36
TNBM	ILNM	420.26
TNBM	ILPL	420.26
TNBM	ILSF	334.19
TNBM	ILUC	420.26
TNBM	ILUI	420.26
TNBM	ILVA	416.36
TNBM	INIM	334.14
TNBM	INSV	334.14
TNBM	KSUK	323.84
TNBM	KYJH	278.68
TNBM	KYKC	278.68
TNBM	KYUK	319.68
TNBM	LACH	310.77
TNBM	LAOF	310.77
TNBM	LATU	309.28
TNBM	LAWK	243.06
TNBM	MABI	987.14
TNBM	MABS	918.10
TNBM	MABU	987.14
TNBM	MACH	987.14
TNBM	MALC	984.59
TNBM	MAMG	987.14
TNBM	MANM	987.14
TNBM	MAPB	987.14
TNBM	MAUM	954.28
TNBM	MDJH	689.07
TNBM	MDUM	689.07
TNBM	MEMC	1048.24
TNBM	MIBH	546.82
TNBM	MICH	542.18
TNBM	MIDV	512.31
TNBM	MIHF	542.18
TNBM	MISH	512.31
TNBM	MISJ	542.18
TNBM	MISM	512.31
TNBM	MIUM	520.57
TNBM	MNAN	609.02
TNBM	MNCM	609.02
TNBM	MNHC	609.02
TNBM	MNMC	545.11
TNBM	MNUM	609.02
TNBM	MOBH	209.41
TNBM	MOCG	209.41
TNBM	MOCH	209.41
TNBM	MOCM	321.70
TNBM	MOLH	321.70
TNBM	MORH	321.70
TNBM	MOSL	209.41
TNBM	MOUM	253.59
TNBM	MSUM	171.21
TNBM	NCBG	482.42
TNBM	NCCM	452.25
TNBM	NCDU	547.24
TNBM	NCEC	621.60
TNBM	NCMH	539.58
TNBM	NDMC	851.84
TNBM	NDSL	767.81
TNBM	NECH	460.53
TNBM	NEUN	460.53
TNBM	NHDH	968.78
TNBM	NJBI	822.73
TNBM	NJHK	831.37
TNBM	NJLL	766.64
TNBM	NJRW	805.84
TNBM	NJSB	817.80
TNBM	NJUH	822.73
TNBM	NMAQ	815.23
TNBM	NMPH	815.23
TNBM	NVUM	1223.86
TNBM	NYAM	883.58
TNBM	NYCC	837.15
TNBM	NYCP	829.46
TNBM	NYDS	830.75
TNBM	NYEC	698.01
TNBM	NYFL	752.19
TNBM	NYMA	837.54
TNBM	NYMS	829.46
TNBM	NYNS	844.30
TNBM	NYNY	829.46
TNBM	NYSB	870.84
TNBM	NYUC	829.46
TNBM	NYUM	802.20
TNBM	NYVA	837.54
TNBM	NYWC	846.51
TNBM	OHCC	548.31
TNBM	OHCH	443.25
TNBM	OHCM	356.25
TNBM	OHCO	496.80
TNBM	OHOU	443.25
TNBM	OHTC	356.25
TNBM	OHUC	356.25
TNBM	OHUH	548.31
TNBM	OKBC	366.62
TNBM	OKCM	366.62
TNBM	OKMD	366.62
TNBM	OKSJ	296.41
TNBM	ORGS	1605.69
TNBM	ORSV	1605.69
TNBM	ORUO	1605.69
TNBM	ORVA	1605.69
TNBM	PAAE	764.86
TNBM	PAAG	573.64
TNBM	PACH	573.64
TNBM	PACP	764.86
TNBM	PAGM	724.76
TNBM	PAHE	707.13
TNBM	PAHH	696.67
TNBM	PAHM	764.86
TNBM	PALV	764.31
TNBM	PAPH	627.83
TNBM	PAPT	573.64
TNBM	PASC	764.86
TNBM	PATJ	764.86
TNBM	PATU	764.86
TNBM	PAUP	764.86
TNBM	PAVA	573.64
TNBM	PRCC	1621.31
TNBM	PRSJ	1625.80
TNBM	RIRH	961.81
TNBM	SCCH	523.36
TNBM	SCLA	457.90
TNBM	SCMU	523.36
TNBM	SCPG	377.16
TNBM	SDMK	592.30
TNBM	SDSV	592.30
TNBM	TNEM	233.28
TNBM	TNLB	0.00
TNBM	TNMH	0.00
TNBM	TNST	171.32
TNBM	TNUK	303.73
TNBM	TNVU	171.32
TNBM	TXAS	390.37
TNBM	TXBC	549.49
TNBM	TXCF	390.37
TNBM	TXCM	365.10
TNBM	TXCT	486.77
TNBM	TXDC	581.85
TNBM	TXDL	486.77
TNBM	TXDM	486.77
TNBM	TXDR	676.38
TNBM	TXDS	486.77
TNBM	TXFW	390.37
TNBM	TXHD	365.10
TNBM	TXHH	421.22
TNBM	TXHI	421.22
TNBM	TXHS	549.49
TNBM	TXJS	425.74
TNBM	TXLM	592.35
TNBM	TXLP	847.90
TNBM	TXMC	365.10
TNBM	TXMH	421.22
TNBM	TXPL	390.37
TNBM	TXPM	365.10
TNBM	TXSP	365.10
TNBM	TXSW	441.62
TNBM	TXTC	421.22
TNBM	TXTX	365.10
TNBM	TXUC	549.49
TNBM	TXVA	421.22
TNBM	UTLD	1084.16
TNBM	UTMC	1085.15
TNBM	UTPC	1085.15
TNBM	VACH	676.42
TNBM	VAFH	657.03
TNBM	VAHD	627.07
TNBM	VAMC	627.07
TNBM	VAMV	627.07
TNBM	VANG	676.42
TNBM	VAUV	584.46
TNBM	VTMC	955.58
TNBM	WACH	1621.06
TNBM	WASH	1433.74
TNBM	WASM	1621.06
TNBM	WAUW	1621.06
TNBM	WAVM	1621.06
TNBM	WICH	484.79
TNBM	WISE	484.79
TNBM	WISL	484.79
TNBM	WIUW	477.60
TNBM	WVCA	448.65
TNBM	WVWU	551.88
TNEM	ALCH	117.90
TNEM	ALUA	117.90
TNEM	ALVA	117.90
TNEM	ARBH	344.53
TNEM	ARCH	344.53
TNEM	ARUA	344.53
TNEM	AZCH	1329.35
TNEM	AZGS	1329.35
TNEM	AZMC	1329.35
TNEM	AZSJ	1329.35
TNEM	AZUA	1292.00
TNEM	CACH	1588.97
TNEM	CACL	1624.13
TNEM	CACS	1624.13
TNEM	CAGH	1592.67
TNEM	CAHP	1610.16
TNEM	CAIM	1608.23
TNEM	CALA	1631.60
TNEM	CALL	1576.21
TNEM	CAMB	1790.90
TNEM	CAPC	1780.89
TNEM	CAPM	1790.90
TNEM	CASD	1592.67
TNEM	CASF	1790.90
TNEM	CASG	1742.91
TNEM	CASH	1588.97
TNEM	CASJ	1608.23
TNEM	CASM	1742.91
TNEM	CASU	1781.51
TNEM	CAUC	1624.13
TNEM	CAUH	1624.13
TNEM	COCH	971.75
TNEM	COPM	978.73
TNEM	COSL	978.73
TNEM	COUC	971.75
TNEM	CTHH	717.41
TNEM	CTYN	694.74
TNEM	DCCH	459.48
TNEM	DCGU	459.48
TNEM	DCGW	459.48
TNEM	DCWH	459.48
TNEM	DCWR	459.64
TNEM	DEAI	544.66
TNEM	DECC	534.51
TNEM	FLAC	458.28
TNEM	FLCC	594.48
TNEM	FLFH	439.37
TNEM	FLHM	412.95
TNEM	FLJD	604.96
TNEM	FLJM	616.93
TNEM	FLLM	447.96
TNEM	FLMR	604.96
TNEM	FLSH	294.21
TNEM	FLSL	338.22
TNEM	FLTG	450.92
TNEM	FLUF	357.83
TNEM	GAEH	90.30
TNEM	GAEM	90.30
TNEM	GAMC	190.79
TNEM	GAPH	90.30
TNEM	HIQM	3850.67
TNEM	IAIM	554.80
TNEM	IAIV	493.76
TNEM	IAVA	493.76
TNEM	ILCH	416.87
TNEM	ILCM	424.70
TNEM	ILLU	427.65
TNEM	ILMM	352.67
TNEM	ILNM	424.70
TNEM	ILPL	424.70
TNEM	ILSF	395.47
TNEM	ILUC	424.70
TNEM	ILUI	424.70
TNEM	ILVA	426.14
TNEM	INIM	286.75
TNEM	INSV	286.75
TNEM	KSUK	508.94
TNEM	KYJH	194.08
TNEM	KYKC	194.08
TNEM	KYUK	184.58
TNEM	LACH	388.85
TNEM	LAOF	388.85
TNEM	LATU	390.73
TNEM	LAWK	448.04
TNEM	MABI	798.23
TNEM	MABS	731.69
TNEM	MABU	798.23
TNEM	MACH	798.23
TNEM	MALC	797.36
TNEM	MAMG	798.23
TNEM	MANM	798.23
TNEM	MAPB	798.23
TNEM	MAUM	766.77
TNEM	MDJH	488.24
TNEM	MDUM	488.24
TNEM	MEMC	868.00
TNEM	MIBH	458.75
TNEM	MICH	450.58
TNEM	MIDV	476.21
TNEM	MIHF	450.58
TNEM	MISH	476.21
TNEM	MISJ	450.58
TNEM	MISM	476.21
TNEM	MIUM	441.03
TNEM	MNAN	699.58
TNEM	MNCM	699.58
TNEM	MNHC	699.58
TNEM	MNMC	632.81
TNEM	MNUM	699.58
TNEM	MOBH	318.52
TNEM	MOCG	318.52
TNEM	MOCH	318.52
TNEM	MOCM	506.56
TNEM	MOLH	506.56
TNEM	MORH	506.56
TNEM	MOSL	318.52
TNEM	MOUM	410.69
TNEM	MSUM	294.35
TNEM	NCBG	255.60
TNEM	NCCM	219.80
TNEM	NCDU	318.59
TNEM	NCEC	390.61
TNEM	NCMH	310.46
TNEM	NDMC	993.39
TNEM	NDSL	879.65
TNEM	NECH	625.22
TNEM	NEUN	625.22
TNEM	NHDH	795.47
TNEM	NJBI	628.58
TNEM	NJHK	638.27
TNEM	NJLL	567.66
TNEM	NJRW	610.14
TNEM	NJSB	624.74
TNEM	NJUH	628.58
TNEM	NMAQ	1047.97
TNEM	NMPH	1047.97
TNEM	NVUM	1454.08
TNEM	NYAM	707.05
TNEM	NYCC	641.66
TNEM	NYCP	634.53
TNEM	NYDS	635.05
TNEM	NYEC	558.59
TNEM	NYFL	604.84
TNEM	NYMA	643.50
TNEM	NYMS	634.53
TNEM	NYNS	649.19
TNEM	NYNY	634.53
TNEM	NYSB	675.25
TNEM	NYUC	634.53
TNEM	NYUM	642.86
TNEM	NYVA	643.50
TNEM	NYWC	654.35
